id,primary_level,levels,surface,reading_kana,alt_readings,meaning_ko,meaning_ko_variants,part_of_speech,entry_type,include_in_app,source_ids,source_entry_ids,source_entry_count,sections,existing_word_id,existing_level,qa_status,qa_note
w_901e9473e86b14cd,N5,N5,また,また,,또,또,noun,word,1,pass_n5,pass_n5_p013_o0282,1,문맥 규정,w_901e9473e86b14cd,N5,verified,
w_c88186a84ee8ef98,N5,N5,まっすぐ,まっすぐ,,"똑바로, 곧장","똑바로, 곧장",adverb,word,1,pass_n5,pass_n5_p013_o0283,1,문맥 규정,w_c88186a84ee8ef98,N5,verified,
w_f6ee1c3e08f743b5,N5,N5,まど,まど,,창문,창문,noun,word,1,pass_n5,pass_n5_p013_o0284,1,문맥 규정,w_f6ee1c3e08f743b5,N5,verified,
w_c9f37118e390cfee,N5,N5,みがく,みがく,,(이를) 닦다,(이를) 닦다,verb,word,1,pass_n5,pass_n5_p013_o0285,1,문맥 규정,w_c9f37118e390cfee,N5,verified,
w_3ddce52a2caa733a,N5,N5,みち,みち,,길,길,noun,word,1,pass_n5,pass_n5_p013_o0286,1,문맥 규정,w_3ddce52a2caa733a,N5,verified,
w_01658ab2cabde4e9,N5,N5,もっと,もっと,,"좀 더, 더","좀 더, 더",adverb,word,1,pass_n5,pass_n5_p013_o0287,1,문맥 규정,w_01658ab2cabde4e9,N5,verified,
w_60b16783522d51c6,N5,N5,やさい,やさい,,야채,야채,noun,word,1,pass_n5,pass_n5_p013_o0288,1,문맥 규정,w_60b16783522d51c6,N5,verified,
w_9c2d3700794d4e08,N5,N5,ゆうべ,ゆうべ,,어젯밤,어젯밤,adverb,word,1,pass_n5,pass_n5_p013_o0289;pass_n5_p023_o0413,2,문맥 규정;유의어,w_9c2d3700794d4e08,N5,verified,"pass_n5 유의어 구역: 원본 보존, 앱 단어 목록 제외"
w_8ff89e4ad25acab4,N5,N5,ゆっくり,ゆっくり,,천천히,천천히,adverb,word,1,pass_n5,pass_n5_p013_o0290,1,문맥 규정,w_8ff89e4ad25acab4,N5,verified,
w_4c739feaedcd1de0,N5,N5,ようか,ようか,,"8일, 여드레","8일, 여드레",noun,word,1,pass_n5,pass_n5_p013_o0291,1,문맥 규정,w_4c739feaedcd1de0,N5,verified,
w_d97131dc7962498d,N5,N5,りっぱ,りっぱ,,훌륭함,훌륭함,adjective,word,1,pass_n5,pass_n5_p013_o0293,1,문맥 규정,w_d97131dc7962498d,N5,verified,
w_0ec81e693208cfb1,N5,N5,りょうり,りょうり,,요리,요리,verb,word,1,pass_n5,pass_n5_p013_o0294,1,문맥 규정,w_0ec81e693208cfb1,N5,verified,
w_43e0b900a9d10cc3,N5,N5,わかい,わかい,,젊다,젊다,adjective,word,1,pass_n5,pass_n5_p013_o0295,1,문맥 규정,w_43e0b900a9d10cc3,N5,verified,
w_961e8495d97af933,N5,N5,わすれる,わすれる,,잊다,잊다,verb,word,1,pass_n5,pass_n5_p013_o0296,1,문맥 규정,w_961e8495d97af933,N5,verified,
w_926c2576f47ea612,N5,N5,わたす,わたす,,건네다,건네다,verb,word,1,pass_n5,pass_n5_p013_o0297,1,문맥 규정,w_926c2576f47ea612,N5,verified,
w_4e9b8a9d056fb2bc,N5,N5,わたる,わたる,,건너다,건너다,verb,word,1,pass_n5,pass_n5_p013_o0298,1,문맥 규정,w_4e9b8a9d056fb2bc,N5,verified,
w_f2a724a359b23f1d,N5,N5,アパート,アパート,,아파트,아파트,noun,word,1,pass_n5,pass_n5_p008_o0131,1,문맥 규정,w_f2a724a359b23f1d,N5,verified,
w_2c647eb6552532c8,N5,N5,エレベーター,エレベーター,,엘리베이터,엘리베이터,noun,word,1,pass_n5,pass_n5_p008_o0149,1,문맥 규정,w_2c647eb6552532c8,N5,verified,
w_d812138a73807a63,N5,N5,ギター,ギター,,기타(악기),기타(악기),noun,word,1,pass_n5,pass_n5_p009_o0174,1,문맥 규정,w_d812138a73807a63,N5,verified,
w_1183a3688186cdef,N5,N5,シャワーをあびる,シャワーをあびる,,샤워하다,샤워하다,verb,word,1,pass_n5,pass_n5_p010_o0202,1,문맥 규정,w_1183a3688186cdef,N5,verified,
w_b29a4071c1fdde80,N5,N5,スカート,スカート,,"스커트, 치마","스커트, 치마",noun,word,1,pass_n5,pass_n5_p010_o0207,1,문맥 규정,w_b29a4071c1fdde80,N5,verified,
w_09b924ace3343845,N5,N5,スキー,スキー,,스키,스키,noun,word,1,pass_n5,pass_n5_p010_o0209,1,문맥 규정,w_09b924ace3343845,N5,verified,
w_2e349e2b0bfb1818,N5,N5,ストーブ,ストーブ,,"스토브, 난로","스토브, 난로;스토브",noun,word,1,pass_n5,pass_n5_p010_o0211;pass_n5_p018_o0355,2,문맥 규정;유의어,w_2e349e2b0bfb1818,N5,verified,"pass_n5 유의어 구역: 원본 보존, 앱 단어 목록 제외"
w_54eb6541260bdfb0,N5,N5,セーター,セーター,,스웨터,스웨터,noun,word,1,pass_n5,pass_n5_p010_o0212,1,문맥 규정,w_54eb6541260bdfb0,N5,verified,
w_6b2eba28cfff51ce,N5,N5,デパート,デパート,,백화점,백화점,noun,word,1,pass_n5,pass_n5_p011_o0234,1,문맥 규정,w_6b2eba28cfff51ce,N5,verified,
w_0b4b42871f3bf612,N5,N5,ナイフ,ナイフ,,"나이프, 칼","나이프, 칼",noun,word,1,pass_n5,pass_n5_p012_o0248,1,문맥 규정,w_0b4b42871f3bf612,N5,verified,
w_99b6b975daf6a3ba,N5,N5,パーティー,パーティー,,파티,파티,noun,word,1,pass_n5,pass_n5_p012_o0261,1,문맥 규정,w_99b6b975daf6a3ba,N5,verified,
w_426a6ad568579abe,N5,N5,ピアノ,ピアノ,,피아노,피아노,noun,word,1,pass_n5,pass_n5_p012_o0268,1,문맥 규정,w_426a6ad568579abe,N5,verified,
w_25cb652a0907a58a,N5,N5,プール,プール,,"풀, 수영장","풀, 수영장",noun,word,1,pass_n5,pass_n5_p012_o0270,1,문맥 규정,w_25cb652a0907a58a,N5,verified,
w_4fdd9f73dd3e62a1,N5,N5,ページ,ページ,,"페이지, 쪽","페이지, 쪽",noun,word,1,pass_n5,pass_n5_p012_o0273,1,문맥 규정,w_4fdd9f73dd3e62a1,N5,verified,
w_da1aa3397e73de5f,N5,N5,ラジオ,ラジオ,,라디오,라디오,noun,word,1,pass_n5,pass_n5_p013_o0292,1,문맥 규정,w_da1aa3397e73de5f,N5,verified,
w_5c2a9218aaab8bf9,N5,N5,七時,しちじ,,7시,7시,noun,word,1,pass_n5,pass_n5_p005_o0033,1,한자 읽기,w_5c2a9218aaab8bf9,N5,verified,
w_45d4918dd7c4f3ee,N5,N5,七月,しちがつ,,7월,7월,noun,word,1,pass_n5,pass_n5_p005_o0032,1,한자 읽기,w_45d4918dd7c4f3ee,N5,verified,
w_f9afbe72e023b2b4,N5,N5,上,うえ,,위,위,noun,word,1,pass_n5,pass_n5_p004_o0008;pass_n5_p006_o0087,2,한자 읽기;한자 표기,w_f9afbe72e023b2b4,N5,verified,
w_d022b0a932b792f3,N5,N5,下,した,,"아래, 밑","아래, 밑",noun,word,1,pass_n5,pass_n5_p005_o0031,1,한자 읽기,w_d022b0a932b792f3,N5,verified,
w_c8cb9889616e2de7,N5,N5,中,なか,,"안, 속","안, 속",noun,word,1,pass_n5,pass_n5_p005_o0054;pass_n5_p007_o0111,2,한자 읽기;한자 표기,w_c8cb9889616e2de7,N5,verified,
w_3e09ba747176f551,N5,N5,人,ひと,,사람,사람,noun,word,1,pass_n5,pass_n5_p006_o0064,1,한자 읽기,w_3e09ba747176f551,N5,verified,
w_a2b086e8e8b12875,N5,N5,今月,こんげつ,,이번 달,이번 달,noun,word,1,pass_n5,pass_n5_p004_o0028,1,한자 읽기,w_a2b086e8e8b12875,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_84ccaba446b4803c,N5,N5,今週,こんしゅう,,이번 주,이번 주,noun,word,1,pass_n5,pass_n5_p007_o0101,1,한자 표기,w_84ccaba446b4803c,N5,verified,
w_6eeaf70afe9ab8a4,N5,N5,休む,やすむ,,쉬다,쉬다,verb,word,1,pass_n5,pass_n5_p006_o0078;pass_n5_p007_o0122,2,한자 읽기;한자 표기,w_6eeaf70afe9ab8a4,N5,verified,
w_fb0af263d0cf8d1e,N5,N5;N4,会う,あう,,만나다,만나다,verb,word,1,pass_n4;pass_n5,pass_n4_p007_o0117;pass_n5_p004_o0001,2,한자 표기;한자 읽기,w_fb0af263d0cf8d1e,N5,verified,
w_e4c1f652ab3bcc9c,N5,N5,会社,かいしゃ,,회사,회사,noun,word,1,pass_n5,pass_n5_p006_o0090,1,한자 표기,w_e4c1f652ab3bcc9c,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_db9e3cee735c2e2a,N5,N5,何人,なんにん,,몇 명,몇 명,noun,word,1,pass_n5,pass_n5_p005_o0056,1,한자 읽기,w_db9e3cee735c2e2a,N5,verified,
w_9e78a27c5f2d6452,N5,N5,先生,せんせい,,선생님,선생님,noun,word,1,pass_n5,pass_n5_p005_o0036,1,한자 읽기,w_9e78a27c5f2d6452,N5,verified,
w_2528221ac1c4f279,N5,N5,入り口,いりぐち,,입구,입구,noun,word,1,pass_n5,pass_n5_p004_o0007,1,한자 읽기,w_2528221ac1c4f279,N5,verified,
w_8b48398f0e097160,N5,N5,入る,はいる,,들어가(오)다,들어가(오)다,verb,word,1,pass_n5,pass_n5_p005_o0059,1,한자 읽기,w_8b48398f0e097160,N5,verified,
w_7212d4da7801577e,N5,N5,六日,むいか,,6일,6일,noun,word,1,pass_n5,pass_n5_p007_o0121,1,한자 표기,w_7212d4da7801577e,N5,verified,
w_0d51e75f1e5742ed,N5,N5;N4,出す,だす,,"내다, 제출하다","내다, 제출하다",verb,word,1,pass_n4;pass_n5,pass_n4_p011_o0240;pass_n5_p005_o0041,2,문맥 규정;한자 읽기,w_0d51e75f1e5742ed,N5,verified,
w_52ca205b3d7f3971,N5,N5,出る,でる,,나가(오)다,나가(오)다,verb,word,1,pass_n5,pass_n5_p005_o0047,1,한자 읽기,w_52ca205b3d7f3971,N5,verified,
w_9f96114d9d8442ca,N5,N5,前,まえ,,앞,"앞;앞, 전",noun,word,1,pass_n5,pass_n5_p006_o0068;pass_n5_p007_o0117,2,한자 읽기;한자 표기,w_9f96114d9d8442ca,N5,verified,
w_17d4fa494e1bff96,N5,N5,北,きた,,북(쪽),북(쪽),noun,word,1,pass_n5,pass_n5_p004_o0022,1,한자 읽기,w_17d4fa494e1bff96,N5,verified,
w_30e6d05dd941be0b,N5,N5,十日,とおか,,10일,10일,noun,word,1,pass_n5,pass_n5_p005_o0051,1,한자 읽기,w_30e6d05dd941be0b,N5,verified,
w_5877b188cb058939,N5,N5,千円,せんえん,,1000엔,1000엔,noun,word,1,pass_n5,pass_n5_p005_o0035,1,한자 읽기,w_5877b188cb058939,N5,verified,
w_f86289ed7ace7a3c,N5,N5,午後,ごご,,오후,오후,noun,word,1,pass_n5,pass_n5_p004_o0027;pass_n5_p007_o0099,2,한자 읽기;한자 표기,w_f86289ed7ace7a3c,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_6c3f9917b7508c8c,N5,N5,半分,はんぶん,,"반, 절반","반, 절반",adverb,word,1,pass_n5,pass_n5_p005_o0062,1,한자 읽기,w_6c3f9917b7508c8c,N5,verified,
w_097715018c07e82b,N5,N5,南,みなみ,,남(쪽),남(쪽),noun,word,1,pass_n5,pass_n5_p007_o0119,1,한자 표기,w_097715018c07e82b,N5,verified,
w_053f7db9e9a81e55,N5,N5,友だち,ともだち,,친구,친구,noun,word,1,pass_n5,pass_n5_p005_o0052;pass_n5_p007_o0109,2,한자 읽기;한자 표기,w_053f7db9e9a81e55,N5,verified,
w_29fb9b445ee25371,N5,N5;N4,古い,ふるい,,"오래되다, 낡다","오래되다, 낡다",adjective,word,1,pass_n4;pass_n5,pass_n4_p007_o0099;pass_n4_p009_o0173;pass_n5_p006_o0065,3,한자 읽기;한자 표기,w_29fb9b445ee25371,N5,verified,
w_6bf0a74924148691,N5,N5,右,みぎ,,오른쪽,오른쪽,noun,word,1,pass_n5,pass_n5_p006_o0069;pass_n5_p007_o0118,2,한자 읽기;한자 표기,w_6bf0a74924148691,N5,verified,
w_bcedcfcd5e8e22df,N5,N5,名前,なまえ,,이름,이름,noun,word,1,pass_n5,pass_n5_p007_o0113,1,한자 표기,w_bcedcfcd5e8e22df,N5,verified,
w_ec22964b582524d4,N5,N5,四月,しがつ,,4월,4월,noun,word,1,pass_n5,pass_n5_p004_o0030,1,한자 읽기,w_ec22964b582524d4,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_9532b412fe913961,N5,N5,国,くに,,나라,나라,noun,word,1,pass_n5,pass_n5_p004_o0025,1,한자 읽기,w_9532b412fe913961,N5,verified,
w_078c37ed2c920c51,N5,N5,土よう日,どようび,,토요일,토요일,adverb,word,1,pass_n5,pass_n5_p005_o0053;pass_n5_p007_o0110,2,한자 읽기;한자 표기,w_078c37ed2c920c51,N5,verified,
w_7a18f1c9b04f4038,N5,N5,外,そと,,밖,밖,noun,word,1,pass_n5,pass_n5_p005_o0037,1,한자 읽기,w_7a18f1c9b04f4038,N5,verified,
w_30e056cdd59a9a19,N5,N5,外国,がいこく,,외국,외국,noun,word,1,pass_n5,pass_n5_p004_o0015,1,한자 읽기,w_30e056cdd59a9a19,N5,verified,
w_f96a8af68031ebbf,N5,N5;N4,多い,おおい,,많다,많다,adjective,word,1,pass_n4;pass_n5,pass_n4_p004_o0017;pass_n4_p008_o0134;pass_n4_p024_o0382;pass_n5_p006_o0088,4,한자 읽기;한자 표기;용법,w_f96a8af68031ebbf,N5,verified,"pass_n4 용법 구역: 원본 보존, 앱 단어 목록 제외;문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치"
w_75de41fe96c1c937,N5,N5,大きい,おおきい,,크다,크다,adjective,word,1,pass_n5,pass_n5_p004_o0011,1,한자 읽기,w_75de41fe96c1c937,N5,verified,
w_4fcfaee1f33cf379,N5,N5,大学,だいがく,,대학,대학,noun,word,1,pass_n5,pass_n5_p005_o0039,1,한자 읽기,w_4fcfaee1f33cf379,N5,verified,
w_76d3472883c72fe8,N5,N5,天気,てんき,,날씨,날씨,noun,word,1,pass_n5,pass_n5_p005_o0048;pass_n5_p007_o0107,2,한자 읽기;한자 표기,w_76d3472883c72fe8,N5,verified,
w_5c9c502d15788681,N5,N5,女の子,おんなのこ,,여자아이,여자아이,noun,word,1,pass_n5,pass_n5_p004_o0014,1,한자 읽기,w_5c9c502d15788681,N5,verified,
w_26913edea9440b3b,N5,N5,子ども,こども,,"아이, 어린이","아이, 어린이",noun,word,1,pass_n5,pass_n5_p007_o0100,1,한자 표기,w_26913edea9440b3b,N5,verified,
w_9d121ba8f42b39e0,N5,N5,学校,がっこう,,학교,학교,noun,word,1,pass_n5,pass_n5_p004_o0017;pass_n5_p007_o0093,2,한자 읽기;한자 표기,w_9d121ba8f42b39e0,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_2022b74de4e42770,N5,N5;N4,安い,やすい,,(값이) 싸다,싸다;(값이) 싸다,adjective,word,1,pass_n4;pass_n5,pass_n4_p007_o0106;pass_n5_p006_o0077,2,한자 읽기,w_2022b74de4e42770,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_be0a4fc6dd818d25,N5,N5,小さい,ちいさい,,(크기가) 작다,(크기가) 작다,adjective,word,1,pass_n5,pass_n5_p005_o0043;pass_n5_p007_o0105,2,한자 읽기;한자 표기,w_be0a4fc6dd818d25,N5,verified,
w_9200ebb3b9a05823,N5,N5,山,やま,,산,산,noun,word,1,pass_n5,pass_n5_p006_o0079;pass_n5_p007_o0123,2,한자 읽기;한자 표기,w_9200ebb3b9a05823,N5,verified,
w_831749e2e88001b5,N5,N5,川,かわ,,강,"강;강, 냇물",noun,word,1,pass_n5,pass_n5_p004_o0019;pass_n5_p007_o0095,2,한자 읽기;한자 표기,w_831749e2e88001b5,N5,verified,
w_b47d6fe4e0d8b6b3,N5,N5,左,ひだり,,왼쪽,왼쪽,noun,word,1,pass_n5,pass_n5_p006_o0063;pass_n5_p007_o0116,2,한자 읽기;한자 표기,w_b47d6fe4e0d8b6b3,N5,verified,
w_77b718c58af82826,N5,N5;N4,店,みせ,,가게,가게,noun,word,1,pass_n4;pass_n5,pass_n4_p007_o0104;pass_n5_p006_o0071,2,한자 읽기,w_77b718c58af82826,N5,verified,
w_d5f25dace331d783,N5,N5,後,あと,,"뒤, 나중","뒤, 나중",noun,word,1,pass_n5,pass_n5_p004_o0004,1,한자 읽기,w_d5f25dace331d783,N5,verified,
w_e96a3954d2c03ee7,N5,N5,手,て,,손,손,noun,word,1,pass_n5,pass_n5_p005_o0045,1,한자 읽기,w_e96a3954d2c03ee7,N5,verified,
w_5ef17e779ccf6818,N5,N5;N4,手紙,てがみ,,편지,편지,noun,word,1,pass_n4;pass_n5,pass_n4_p006_o0081;pass_n5_p005_o0046,2,한자 읽기,w_5ef17e779ccf6818,N5,verified,
w_4d8d34ddefce90aa,N5,N5;N4,新しい,あたらしい,,새롭다,새롭다,adjective,word,1,pass_n4;pass_n5,pass_n4_p007_o0122;pass_n5_p006_o0084,2,한자 표기,w_4d8d34ddefce90aa,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_78a37817bd6740bc,N5,N5,時間,じかん,,시간,시간,noun,word,1,pass_n5,pass_n5_p007_o0102,1,한자 표기,w_78a37817bd6740bc,N5,verified,
w_6181db3864e0eda8,N5,N5,書く,かく,,"쓰다, 적다","쓰다, 적다",verb,word,1,pass_n5,pass_n5_p006_o0092,1,한자 표기,w_6181db3864e0eda8,N5,verified,
w_6a5b1a27a6d99bbe,N5,N5;N4,有名,ゆうめい,,유명함,유명함,adjective,word,1,pass_n4;pass_n5,pass_n4_p007_o0108;pass_n4_p009_o0179;pass_n5_p006_o0080,3,한자 읽기;한자 표기,w_6a5b1a27a6d99bbe,N5,verified,
w_3a519ce249e48d40,N5,N5,朝,あさ,,아침,아침,noun,word,1,pass_n5,pass_n5_p004_o0003,1,한자 읽기,w_3a519ce249e48d40,N5,verified,
w_daafdc534a7fe6b3,N5,N5,木,き,,나무,나무,noun,word,1,pass_n5,pass_n5_p004_o0020,1,한자 읽기,w_daafdc534a7fe6b3,N5,verified,
w_716e7b794dbcaf51,N5,N5,木よう日,もくようび,,목요일,목요일,adverb,word,1,pass_n5,pass_n5_p006_o0076,1,한자 읽기,w_716e7b794dbcaf51,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_af5024e6326a3ea3,N5,N5,本,ほん,,책,책,noun,word,1,pass_n5,pass_n5_p006_o0066,1,한자 읽기,w_af5024e6326a3ea3,N5,verified,
w_8ca0f1252831d3ea,N5,N5,来る,くる,,오다,오다,verb,word,1,pass_n5,pass_n5_p007_o0097,1,한자 표기,w_8ca0f1252831d3ea,N5,verified,
w_cc0f0e309f1d1703,N5,N5,来週,らいしゅう,,다음 주,다음 주,adverb,word,1,pass_n5,pass_n5_p006_o0082,1,한자 읽기,w_cc0f0e309f1d1703,N5,verified,
w_efbc61876761c165,N5,N5,東,ひがし,,동쪽,동쪽,noun,word,1,pass_n5,pass_n5_p007_o0115,1,한자 표기,w_efbc61876761c165,N5,verified,
w_13a157c458bf7731,N5,N5,母,はは,,엄마,엄마,noun,word,1,pass_n5,pass_n5_p005_o0061;pass_n5_p007_o0114,2,한자 읽기;한자 표기,w_13a157c458bf7731,N5,verified,
w_da5a628fb9113ea9,N5,N5,毎日,まいにち,,매일,매일,adverb,word,1,pass_n5,pass_n5_p006_o0067,1,한자 읽기,w_da5a628fb9113ea9,N5,verified,
w_c799737be7ede11f,N5,N5,水,みず,,물,물,noun,word,1,pass_n5,pass_n5_p006_o0070,1,한자 읽기,w_c799737be7ede11f,N5,verified,
w_245d63ae14dc7240,N5,N5,火よう日,かようび,,화요일,화요일,adverb,word,1,pass_n5,pass_n5_p004_o0018;pass_n5_p007_o0094,2,한자 읽기;한자 표기,w_245d63ae14dc7240,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_7e57ca01996ff75a,N5,N5,父,ちち,,"아빠, 아버지","아빠, 아버지;아버지",noun,word,1,pass_n5,pass_n5_p005_o0044;pass_n5_p007_o0106,2,한자 읽기;한자 표기,w_7e57ca01996ff75a,N5,verified,
w_9f48fc575582aa14,N5,N5,生まれる,うまれる,,태어나다,태어나다,verb,word,1,pass_n5,pass_n5_p004_o0009,1,한자 읽기,w_9f48fc575582aa14,N5,verified,
w_8cf5b23c8239dd60,N5,N5,男,おとこ,,남자,남자,noun,word,1,pass_n5,pass_n5_p006_o0089,1,한자 표기,w_8cf5b23c8239dd60,N5,verified,
w_e00ba9d4a48f9387,N5,N5,男の子,おとこのこ,,남자아이,남자아이,noun,word,1,pass_n5,pass_n5_p004_o0013,1,한자 읽기,w_e00ba9d4a48f9387,N5,verified,
w_ba0db148a8c0979d,N5,N5,白い,しろい,,"희다, 하얗다","희다, 하얗다",adjective,word,1,pass_n5,pass_n5_p005_o0034,1,한자 읽기,w_ba0db148a8c0979d,N5,verified,
w_f238004dca80f8bb,N5,N5;N4,空,そら,,하늘,하늘,noun,word,1,pass_n4;pass_n5,pass_n4_p006_o0069;pass_n5_p005_o0038,2,한자 읽기,w_f238004dca80f8bb,N5,verified,
w_763d8eda5cea9a67,N5,N5,耳,みみ,,귀,귀,noun,word,1,pass_n5,pass_n5_p006_o0074,1,한자 읽기,w_763d8eda5cea9a67,N5,verified,
w_b442f4a9a3cb4a2a,N5,N5,聞く,きく,,듣다,듣다,verb,word,1,pass_n5,pass_n5_p004_o0021;pass_n5_p007_o0096,2,한자 읽기;한자 표기,w_b442f4a9a3cb4a2a,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_3c328157edaee908,N5,N5,花,はな,,꽃,꽃,noun,word,1,pass_n5,pass_n5_p005_o0060,1,한자 읽기,w_3c328157edaee908,N5,verified,
w_ea565137f57672cd,N5,N5,行く,いく,,가다,가다,verb,word,1,pass_n5,pass_n5_p006_o0086,1,한자 표기,w_ea565137f57672cd,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_b644679652955b52,N5,N5,西,にし,,서(쪽),서(쪽),noun,word,1,pass_n5,pass_n5_p005_o0057,1,한자 읽기,w_b644679652955b52,N5,verified,
w_dadb21f56008340d,N5,N5,見せる,みせる,,"보이다, 보여 주다","보이다, 보여 주다",verb,word,1,pass_n5,pass_n5_p006_o0072,1,한자 읽기,w_dadb21f56008340d,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_776f8a3599870bb9,N5,N5,見る,みる,,보다,보다,verb,word,1,pass_n5,pass_n5_p006_o0075;pass_n5_p007_o0120,2,한자 읽기;한자 표기,w_776f8a3599870bb9,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_024f604ff23bfcfe,N5,N5;N4,言う,いう,,말하다,말하다,verb,word,1,pass_n4;pass_n5,pass_n4_p008_o0127;pass_n5_p004_o0006,2,한자 표기;한자 읽기,w_024f604ff23bfcfe,N5,verified,
w_ff5831affda4cdb1,N5,N5,読む,よむ,,읽다,읽다,verb,word,1,pass_n5,pass_n5_p006_o0081;pass_n5_p007_o0124,2,한자 읽기;한자 표기,w_ff5831affda4cdb1,N5,verified,
w_7b4426d6f2756a8c,N5,N5;N4,買う,かう,,사다,"사다, 구입하다;사다",verb,word,1,pass_n4;pass_n5,pass_n4_p008_o0143;pass_n5_p004_o0016;pass_n5_p006_o0091,3,한자 표기;한자 읽기,w_7b4426d6f2756a8c,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_deb26b8df714b0cb,N5,N5;N4,赤い,あかい,,"빨갛다, 붉다","빨갛다, 붉다",adjective,word,1,pass_n4;pass_n5,pass_n4_p007_o0119;pass_n5_p004_o0002,2,한자 표기;한자 읽기,w_deb26b8df714b0cb,N5,verified,
w_ea3d8a4e6ed4bc82,N5,N5,足,あし,,"발, 다리","발, 다리",noun,word,1,pass_n5,pass_n5_p006_o0083,1,한자 표기,w_ea3d8a4e6ed4bc82,N5,verified,
w_a9a5a7b5fbe0a750,N5,N5,車,くるま,,자동차,자동차,noun,word,1,pass_n5,pass_n5_p004_o0026;pass_n5_p007_o0098,2,한자 읽기;한자 표기,w_a9a5a7b5fbe0a750,N5,verified,
w_84eb455426c5a140,N5,N5,道,みち,,길,길,noun,word,1,pass_n5,pass_n5_p006_o0073,1,한자 읽기,w_84eb455426c5a140,N5,verified,
w_2cd841d468cc927a,N5,N5,金よう日,きんようび,,금요일,금요일,adverb,word,1,pass_n5,pass_n5_p004_o0024,1,한자 읽기,w_2cd841d468cc927a,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_391386c4147ce4af,N5,N5;N4,銀行,ぎんこう,,은행,은행,noun,word,1,pass_n4;pass_n5,pass_n4_p005_o0037;pass_n5_p004_o0023,2,한자 읽기,w_391386c4147ce4af,N5,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_91f2a9ba28fab496,N5,N5,長い,ながい,,길다,길다,adjective,word,1,pass_n5,pass_n5_p005_o0055;pass_n5_p007_o0112,2,한자 읽기;한자 표기,w_91f2a9ba28fab496,N5,verified,
w_48fbd408a115f905,N5,N5,雨,あめ,,비,비,noun,word,1,pass_n5,pass_n5_p004_o0005;pass_n5_p006_o0085,2,한자 읽기;한자 표기,w_48fbd408a115f905,N5,verified,
w_50fdd9c19d44f115,N5,N5,電気,でんき,,전기,전기,noun,word,1,pass_n5,pass_n5_p005_o0049,1,한자 읽기,w_50fdd9c19d44f115,N5,verified,
w_1b9d8a75f2b91a55,N5,N5,電話,でんわ,,전화,전화,noun,word,1,pass_n5,pass_n5_p005_o0050,1,한자 읽기,w_1b9d8a75f2b91a55,N5,verified,
w_8d9de57898fcd69d,N5,N5,電車,でんしゃ,,전철,전철,noun,word,1,pass_n5,pass_n5_p007_o0108,1,한자 표기,w_8d9de57898fcd69d,N5,verified,
w_76b303b969721768,N5,N5,食べる,たべる,,먹다,먹다,verb,word,1,pass_n5,pass_n5_p005_o0042;pass_n5_p007_o0104,2,한자 읽기;한자 표기,w_76b303b969721768,N5,verified,
